X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
230.769,62.937,174.825,272.727,20.979,90.909,146.853,271.026,505.102,181.818,62.937,223.776,7.581,3.278,74.323,909.526,0,561.517,48.714
208.333,97.222,201.389,236.111,27.778,59.028,170.139,394.432,474.393,0.25,41.667,503.472,5.374,33.659,4.123,977.086,743,844.239,100.487
201.681,10.084,58.824,462.185,16.807,42.017,117.647,416.394,515.161,58.824,5.042,285.714,19.327,21.656,4.619,923.762,0,635.496,47.218
352.941,32.086,224.599,144.385,64.171,53.476,128.342,317.814,539.929,219.251,64.171,251.337,7.127,6.921,14.924,981.961,0,976.876,66.194
191.489,40.189,113.475,408.983,9.456,68.558,167.849,276.671,72.555,70.922,52.009,41.844,15.755,43.225,54.447,886.711,123,415.679,172.237
135.965,57.018,65.789,412.281,8.772,26.316,29.386,403.457,437.939,118.421,26.316,263.158,11.251,29.907,89.092,902.831,21,408.486,112.702
771.429,38.095,47.619,12.381,0,9.524,9.524,423.854,266.022,0,9.524,790.476,0,16.418,324,998.691,0,900.717,20.89
48.387,64.516,188.172,26.882,37.634,295.699,33.871,124.006,837.161,344.086,48.387,553.763,74.139,61.052,17.886,963.355,31,990.754,127.481
21.519,25.316,50.633,493.671,0,50.633,164.557,4.062,528.036,113.924,37.975,481.013,81.229,8.453,15.985,946.039,0,979.543,52.625
256.579,65.789,98.684,256.579,19.737,92.105,210.526,354.226,737.106,105.263,32.895,407.895,30.224,137.791,7.943,983.042,228,911.891,65.328
274.194,32.258,80.645,225.806,16.129,64.516,306.452,405.073,555.086,193.548,48.387,258.065,4.736,1.299,4.273,972.918,157,905.566,13.758
190.141,42.254,190.141,28.169,0,105.634,190.141,369.896,81.028,15.493,49.296,295.775,1.154,94.032,8.979,982.491,4.527,918.092,56.022
137.421,61.311,93.023,226.216,23.256,137.421,321.353,270.822,680.089,260.042,44.397,32.981,44.672,77.004,106.661,873.768,699,228.835,156.364
0,11.765,0.4,70.588,0,117.647,0.4,142.883,607.227,58.824,35.294,352.941,15.252,17.088,242.355,740.873,4.956,135.613,45.386
98.039,98.039,215.686,78.431,39.216,0,470.588,304.296,782.991,156.863,117.647,372.549,16.172,17.715,134,998.593,0,941.285,14.182
292.264,151.862,117.479,246.418,14.327,31.519,146.132,296.303,469.262,40.115,22.923,226.361,3.699,3.408,5.619,992.765,0,937.709,120.957
0.35,0.05,0.1,0.4,0,25,75,424.771,772.696,0.15,0.05,0.65,8.799,0,88.503,863.299,0,981.271,14.283
380.952,71.429,178.571,83.333,11.905,130.952,142.857,203.179,1.183.651,27.381,0,285.714,38.566,5.377,74,997.638,0,99.835,28.735
0.2,86.957,113.043,0.2,26.087,78.261,295.652,322.494,807,130.435,104.348,295.652,38.267,96.408,574.089,419.424,4.133,112.853,33.737
0.25,107.143,392.857,107.143,0,35.714,107.143,261.103,587.633,0.5,142.857,428.571,94.278,0,3.221,969.289,12.796,978.598,7.656
10.479,38.922,155.689,11.976,2.994,233.533,344.311,191.593,1.007.979,586.826,101.796,44.012,88.723,78.942,25.915,725.053,2.199,352.832,103.53
188.406,76.087,7.971,228.261,7.246,7.971,34.058,350.133,400.608,275.362,50.725,224.638,8.745,120.657,10.375,971.272,3.584,90.473,106.283
144.231,105.769,317.308,163.462,9.615,134.615,125,177.016,791.458,259.615,38.462,346.154,778,0,36.936,929.948,19,993.192,46.077
55.556,111.111,222.222,222.222,0,111.111,277.778,325.295,68.443,388.889,222.222,555.556,109.272,0,554.354,400.029,25.807,139.609,10.1
548.276,65.517,144.828,89.655,2.069,44.828,86.207,254.724,447.553,41.379,0,282.759,11.128,10.043,23.104,976.871,25,766.609,87.729
3.125,3.125,9.375,375,0,625,40.625,303.122,441.919,46.875,3.125,71.875,4.878,96.556,372.233,625.658,2.109,133.892,25.641
55.556,55.556,333.333,166.667,0,111.111,277.778,145.982,429.236,722.222,111.111,1,147.456,20.202,522.298,202.466,1.489,27.116,12.778
263.158,157.895,171.053,276.316,13.158,65.789,52.632,240.906,474.976,26.316,13.158,644.737,0,9.634,544,984.016,275,897.621,33.964
119.048,2.381,309.524,107.143,2.381,11.905,404.762,27.713,85.104,47.619,22.619,785.714,168.049,50.844,726.123,257.512,941,75.564,32.544
104.167,20.833,229.167,625,0,0,583.333,369.931,663.668,0.25,625,6.875,8.073,19.255,44.605,532.314,2.226,13.484,15.362
194.872,5.641,333.333,179.487,15.385,71.795,148.718,329.443,514.328,153.846,41.026,538.462,55.211,4.004,76.177,904.487,17,342.725,83.866
125.604,33.816,5.314,42.029,0,67.633,299.517,422.291,669.906,96.618,14.493,26.087,3.223,29.054,12.024,985.916,0,945.305,68.934
22.727,0,90.909,136.364,0,22.727,727.273,391.282,987.292,0.25,0,204.545,24.423,345.186,516,999.484,0,9.806,19.607
30.303,60.606,393.939,60.606,0,30.303,151.515,194.833,630.563,606.061,0,69.697,0,0,18.582,953.062,0,873.319,9.961
227.273,181.818,181.818,45.455,0,0,363.636,278.749,1.786.662,0.5,272.727,863.636,4.315,3.096,239.855,63.414,71.589,79.159,3.064
168.317,118.812,168.317,287.129,39.604,49.505,168.317,326.598,796.339,386.139,59.406,158.416,3.893,14.304,87.572,895.148,0,93.883,18.469
7.767,9.709,281.553,184.466,0,184.466,262.136,243.928,1.033.263,640.777,126.214,825.243,25.788,6.219,333.633,651.928,324,333.979,50.295
178.571,71.429,107.143,0.25,0,214.286,178.571,282.686,1.101.739,392.857,71.429,428.571,26.333,37.261,52.279,947.367,0,90.105,5.904
263.158,131.579,87.719,166.667,0,4.386,307.018,284.308,602.783,605.263,105.263,280.702,14.523,77.179,205.001,760.483,31,14.799,29.871
0,0,125,125,0,0,0.75,17.205,355.634,875,375,625,6.396,55.762,7.498,987.569,2.631,143.111,2.136
15.873,63.492,253.968,111.111,31.746,190.476,190.476,250.351,706.768,396.825,126.984,142.857,3.074,6.316,202.823,759.412,6.414,468.462,8.279
38.462,0,192.308,0,0,0,769.231,261.086,1.857.216,923.077,230.769,653.846,1.421,0,164.389,771.824,0,389.496,5.001
139.535,23.256,69.767,465.116,46.512,46.512,209.302,272.815,102.489,325.581,186.047,232.558,32.358,0,2.124,949.104,1.273,954.356,14.79
185.185,55.556,111.111,92.593,18.519,37.037,0.5,321.168,393.331,314.815,37.037,222.222,7.912,199.071,64.655,885.788,33.868,310.133,26.572
140.845,323.944,197.183,112.676,84.507,42.254,98.592,323.414,659.855,225.352,70.423,464.789,36.603,5.521,8.876,934.786,0,941.313,26.309
161.017,59.322,84.746,516.949,8.475,33.898,135.593,315.444,916.186,245.763,186.441,228.814,116.397,70.077,16.162,979.395,0,918.877,62.409
0.8,0.1,0,0.1,0,0,0,370.812,1.593.421,0.3,0,0.3,0,0,7.282,978.155,0,942.388,1.554
366.197,84.507,56.338,225.352,0,28.169,239.437,287.225,1.038.226,309.859,56.338,253.521,17.441,9.894,7.843,990.934,0,958.827,21.226
0.25,52.083,125,114.583,10.417,135.417,3.125,278.314,1.034.153,4.375,260.417,541.667,224.033,49.065,120.942,84.016,25.042,645.589,17.246
125,0.25,125,0.25,125,125,0,136.957,972.047,0,0,375,0,0,12.044,987.039,0,980.099,2.092
184,32,392,0.08,16,0.04,256,179.225,1.976.782,464,32,144,799.848,5.001,24.153,951.353,283,925.139,38.59
222.222,0,0,444.444,0,111.111,222.222,331.862,918.008,333.333,111.111,777.778,110.375,0,11.271,976.009,889,827.788,1.008
31.746,63.492,142.857,269.841,0,190.476,301.587,242.622,764.721,238.095,253.968,793.651,34.629,235.189,334,986.299,115,666,31.848
133.333,90.476,228.571,219.048,9.524,109.524,209.524,353.407,769.483,0.2,152.381,457.143,37.755,48.695,12.102,969.995,406,884.261,128.69
26.316,105.263,105.263,184.211,0,236.842,342.105,250.964,1.271.266,473.684,26.316,552.632,41.681,283.095,48.738,940.709,0,755.717,10.332
173.077,57.692,288.462,192.308,0,19.231,269.231,333.236,697.746,442.308,38.462,442.308,2.931,11.876,103,993.506,0,984.354,24.5
176.471,58.824,117.647,235.294,0,58.824,352.941,415.539,1.124.611,588.235,294.118,352.941,27.998,140.371,9.719,986.108,0,749.141,3.471
157.534,157.534,164.384,205.479,54.795,82.192,178.082,302.278,775.649,513.699,109.589,219.178,10.516,52.794,6.779,988.542,1.012,986.298,73.377
159.664,134.454,42.017,243.697,16.807,151.261,252.101,200.094,69.985,369.748,42.017,310.924,3.036,9.789,7.669,992.047,0,965.575,35.702
216.981,18.868,84.906,216.981,0,113.208,349.057,191.805,774.174,367.925,254.717,801.887,640.161,15.537,24.572,969.657,3.668,773.628,138.658
34.884,151.163,127.907,337.209,34.884,209.302,104.651,119.289,768.867,813.953,81.395,127.907,20.131,0,519,992.415,0,894.342,26.33
0.04,0.04,0.6,0.08,0,0.04,0.2,169.608,1.226.617,0.56,0.08,0.32,80.638,34.337,60.992,933.646,0,926.644,8.27
359.223,67.961,7.767,281.553,9.709,58.252,145.631,349.023,714.621,31.068,48.544,135.922,42.711,6.275,27.618,936.538,98,792.205,33.061
188.679,9.434,56.604,245.283,18.868,37.736,358.491,257.478,648.087,471.698,264.151,433.962,73.669,10.944,4.054,919.571,10.591,826.996,15.797
51.471,125,102.941,242.647,14.706,257.353,205.882,23.918,106.382,580.882,198.529,632.353,159.879,101.982,100.277,875.531,1.189,26.758,18.958
875,0.05,179.167,166.667,0,0.35,166.667,207.984,796.558,129.167,33.333,825,3.953,0,769,998.774,0,926.812,66.502
9.346,0,93.458,11.215,0,9.346,775.701,240.696,1.208.252,383.178,65.421,990.654,39.364,31.853,268.848,730.345,576,225.198,37.071
190.476,95.238,95.238,190.476,47.619,47.619,333.333,282.095,987.746,238.095,47.619,380.952,2.129,153.962,70.266,893.303,5.759,276.948,3.337
269.565,130.435,86.957,295.652,69.565,34.783,113.043,350.999,896.636,52.174,95.652,252.174,20.785,126.417,21.295,977.446,0,914.913,88.889
33.333,166.667,33.333,733.333,0,0,33.333,227.443,97.193,233.333,0.1,333.333,37.996,9.412,93.415,905.936,0,862.176,5.747
63.291,75.949,75.949,21.519,0,75.949,493.671,263.542,933.669,164.557,316.456,544.304,22.592,138.193,393,976.396,142,968.632,101.838
46.875,125,9.375,125,3.125,625,9.375,241.742,815.511,1.875,0,28.125,26.568,0,15.167,983.046,0,941.353,6.426
130.435,130.435,130.435,173.913,86.957,86.957,26.087,228.134,973.033,391.304,86.957,434.783,589,0,55.409,826.651,34.701,929.449,6.507
134.328,298.507,0,38.806,0,164.179,14.925,288.495,569.027,89.552,14.925,432.836,0,101.215,150.753,843.613,0,372.785,15.251
534.884,46.512,69.767,232.558,23.256,23.256,69.767,396.016,611.733,488.372,46.512,46.512,0,3.915,1.638,998.362,0,96.923,10.167
82.192,45.662,228.311,127.854,13.699,242.009,260.274,183.629,87.921,484.018,187.215,666.667,1.175,180.759,10.955,946.375,107,887.931,95.464
242.086,39.106,46.555,344.507,11.173,39.106,277.467,344.779,625.026,214.153,98.696,335.196,12.338,36.026,37.187,937.551,127,628.819,222.473
146.667,0.12,93.333,0.4,13.333,13.333,213.333,351.985,997.446,0.48,106.667,706.667,19.885,44.748,11.161,581.053,9.415,347.568,19.068
166.667,611.111,55.556,166.667,0,0,0,180.531,953.994,222.222,0,222.222,0,0,27.575,963.793,0,95.967,2.062
195.122,195.122,170.732,146.341,2.439,2.439,243.902,192.711,1.452.658,609.756,170.732,146.341,713,225.399,39.809,933.172,0,939.777,15.873
68.323,99.379,130.435,478.261,0,37.267,186.335,226.486,504.183,55.901,24.845,18.634,5.378,0,6.291,987.419,0,845.895,32.941
0.47,0.07,0.17,0.18,0,0.02,0.09,4.962,672.684,0.1,0.07,0.33,36.148,198.661,7.149,972.369,0,641.318,24.886
192.771,96.386,60.241,313.253,0,24.096,313.253,293.115,499.242,421.687,301.205,590.361,992,55.103,97.348,649.544,239.457,150.245,22.068
0.4,0,0.08,0.04,0,0.04,0.44,286.783,1.335.391,0.56,0.16,0.36,187.955,77.519,134.447,835.755,838,594.331,3.263
175,625,25,4.875,25,375,1.875,387.739,846.801,0.4,125,3.375,7.313,4.438,23.212,94.267,0,803.356,16.304
37.037,18.519,259.259,148.148,0,37.037,166.667,311.633,872.178,111.111,240.741,203.704,61.918,1.261,7.939,971.183,0,966.236,20.011
88.889,244.444,333.333,66.667,66.667,133.333,66.667,326.049,1.128.653,0.6,111.111,311.111,214.139,0,4.116,921.673,6.404,922.977,10.22
71.429,35.714,107.143,0.25,0,142.857,392.857,186.469,1.525.803,714.286,178.571,0.5,85.625,0,101.486,848.246,0,826.491,12.345
18.552,149.321,104.072,303.167,13.575,49.774,19.457,268.066,867.937,339.367,99.548,520.362,98.336,5.465,172.578,720.522,93.095,389.545,54.267
258.065,16.129,80.645,33.871,16.129,64.516,225.806,299.028,1.072.802,322.581,48.387,290.323,1.235,0,72.669,924.901,0,696.529,7.904
217.391,65.217,34.058,253.623,7.246,36.232,7.971,340.966,336.674,108.696,36.232,15.942,1.095,5.084,34.651,894.963,0,947.311,38.856
181.818,242.424,121.212,30.303,0,0,424.242,231.279,136.986,333.333,0,60.606,149.506,0,36.576,770.777,0,894.883,6.294
28.571,85.714,28.571,0.4,71.429,0.2,185.714,131.376,660.477,385.714,257.143,0.5,11.243,61.807,50.273,942.212,0,807.715,14.626
55.556,55.556,166.667,0,0,111.111,611.111,246.901,789.188,444.444,166.667,888.889,0,0,746.176,241.948,11.876,37.146,7.428
193.548,32.258,32.258,96.774,0,64.516,580.645,369.581,822.171,580.645,290.323,677.419,36.738,106.859,86.216,861.892,11.756,747.014,8.077
386.364,181.818,79.545,204.545,34.091,34.091,79.545,307.562,686.712,329.545,136.364,329.545,4.085,3.245,91.578,900.033,32,253.482,30.863
326.733,108.911,108.911,267.327,0,69.307,118.812,432.694,504.802,79.208,69.307,287.129,1.313,607,10.235,944.957,0,911.614,27.455
351.064,95.745,0,351.064,10.638,12.766,6.383,267.082,1.116.471,670.213,10.638,85.106,69.763,4.137,15.789,979.311,0,956.997,19.44
178.571,71.429,83.333,297.619,95.238,83.333,190.476,316.439,780.027,309.524,22.619,166.667,6.808,4.136,63.067,931.255,47,464.241,15.367
269.504,120.567,184.397,212.766,7.092,70.922,134.752,313.297,859.501,205.674,170.213,588.652,106.975,31.492,516.253,461.229,13.201,58.892,54.174
130.435,347.826,217.391,217.391,0,43.478,43.478,275.396,106.519,173.913,173.913,26.087,33.361,0,7.497,991.349,0,875.664,4.431
296.943,78.603,52.402,28.821,131,48.035,222.707,4.056,741.975,240.175,104.803,194.323,16.037,2.551,3.828,914.948,1.104,943.877,149.9
54.054,27.027,108.108,189.189,0,243.243,378.378,350.147,1.380.354,72.973,216.216,459.459,47.565,17.109,139,980.252,0,911.554,11.759
188.679,169.811,103.774,301.887,0,84.906,150.943,311.939,1.100.281,264.151,113.208,490.566,18.609,7.326,23.065,970.722,184,798.016,22.122
0.3,0.2,266.667,66.667,33.333,133.333,0,133.197,843.435,0.2,66.667,466.667,0,84.986,19.613,955.152,20.752,876.535,19.022
76.923,153.846,769.231,0,0,0,0,299.526,1.153.866,538.462,76.923,76.923,23.678,0,29.753,964.296,0,340.103,1.81
119.048,71.429,71.429,47.619,0,47.619,214.286,376.333,766.334,595.238,214.286,595.238,8.889,16.239,27.691,963.412,2.571,674.689,6.892
362.832,159.292,97.345,238.938,0,35.398,106.195,299.615,101.602,283.186,885,115.044,0,1.678,10.973,977.313,0,933.766,28.517
148.148,121.212,77.441,316.498,3.367,84.175,249.158,36.391,744.327,484.848,77.441,397.306,45.612,36.926,3.464,962.937,0,797.096,134.739
166.667,111.111,12.963,388.889,0,111.111,92.593,330.725,1.313.263,388.889,185.185,740.741,7.671,52.186,290.883,702.694,2.672,411.915,20.057
113.043,130.435,156.522,43.478,69.565,6.087,426.087,260.934,1.053.862,452.174,13.913,46.087,58.824,0,208.595,775.347,47,243.377,41.906
113.208,0,207.547,528.302,0,37.736,113.208,263.443,1.010.008,396.226,188.679,150.943,173.824,56.212,36.568,957.556,0,914.101,14.262
270.408,362.245,142.857,127.551,0,2.551,71.429,296.621,833.094,193.878,40.816,229.592,16.629,44.103,4.658,966.013,1.269,950.323,42.964
182.243,154.206,126.168,191.589,51.402,11.215,182.243,252.661,991.901,378.505,37.383,21.028,3.819,131,7.009,983.747,0,939.533,60.24
12.782,120.301,82.707,533.835,0,37.594,97.744,220.998,129.477,278.195,112.782,225.564,194.542,1.301,28.335,955.938,0,911.384,23.973
260.417,67.708,57.292,359.375,10.417,98.958,145.833,306.267,719.763,166.667,15.625,291.667,10.018,3.828,44.949,893.596,0,539.225,132.33
230.548,123.919,97.983,233.429,11.527,4.611,256.484,290.891,637.425,446.686,178.674,403.458,3.177,57.369,46.405,863.367,1.158,615.509,123.854
435.714,57.143,71.429,278.571,7.143,78.571,71.429,338.287,859.678,178.571,228.571,0.1,1.663,28.274,22.154,945.509,153,781.097,25.701
435.897,76.923,153.846,153.846,0,76.923,102.564,320.964,1.012.921,333.333,230.769,384.615,86.372,33.223,845.831,152.262,0,76.911,07.02
109.091,472.727,0.2,45.455,127.273,18.182,27.273,366.074,839.138,154.545,9.091,363.636,338,39.358,14.959,879.983,0,838.667,30.461
52.632,52.632,0,368.421,0,105.263,421.053,332.328,1.595.784,631.579,473.684,578.947,242.516,390.014,44.123,834.697,461,871.973,6.985
159.664,67.227,5.042,487.395,2.521,10.084,109.244,269.844,1.075.129,504.202,184.874,588.235,43.234,33.373,48.026,93.628,0,710.944,17.986
182.796,188.172,96.774,301.075,10.753,107.527,112.903,251.979,1.247.559,55.914,177.419,295.699,77.209,1.049,29.954,920.008,1.038,836.782,53.529
226.415,226.415,169.811,9.434,9.434,113.208,75.472,171.377,1.684.761,45.283,9.434,641.509,754.082,150.681,19.769,961.785,1.078,94.312,14.556
142.857,285.714,171.429,0.2,28.571,114.286,57.143,150.183,1.445.854,0.4,0,0.2,222,50.259,287,924.143,0,834.932,6.192
328.829,123.874,6.982,227.477,11.261,83.333,155.405,35.442,941.323,324.324,99.099,373.874,26.453,40.169,12.088,974.293,823,852.485,124.584
169.014,56.338,126.761,28.169,7.042,112.676,246.479,253.235,1.087.597,415.493,49.296,443.662,130.669,10.093,300.059,681.103,29,351.896,44.929
220.339,254.237,288.136,67.797,0,152.542,16.949,160.743,1.739.476,372.881,186.441,389.831,42.644,32.587,16.867,950.107,0,987.283,24.281
268.293,219.512,146.341,317.073,0,4.878,0,292.102,1.033.307,487.805,97.561,317.073,25.723,2.064,18.527,977.856,0,860.322,6.881
307.692,125,48.077,375,9.615,0,134.615,32.207,720.466,317.308,67.308,461.538,7.833,0,14.929,930.219,0,862.233,23.371
51.724,34.483,34.483,62.069,0,17.241,241.379,454.613,950.107,0.5,51.724,137.931,1.349,0,7.155,99.171,0,616.722,13.068
0,0,583.333,83.333,125,125,83.333,403.134,1.653.737,0.25,41.667,0.5,35.255,0,23.522,90.627,0,683.081,7.205
137.097,112.903,145.161,177.419,8.065,241.935,177.419,205.888,852.167,459.677,16.129,564.516,9.451,91.782,72.112,905.501,1.463,610.595,25.523
123.077,46.154,107.692,369.231,0,153.846,0.2,339.894,691.378,538.462,0.2,92.308,14.911,0,17.292,981.394,0,933.869,10.307
84.211,21.053,115.789,263.158,31.579,94.737,389.474,183.211,105.941,289.474,47.368,457.895,49.179,57.072,6.076,888.444,0,822.886,94.465
4.918,16.393,81.967,16.393,0,98.361,737.705,219.369,1.351.775,491.803,65.574,1,161.756,13.578,151.977,83.881,0,606.614,30.61
151.079,208.633,122.302,179.856,14.388,100.719,223.022,288.778,1.381.769,309.353,129.496,654.676,72.721,26.693,117.884,767.724,0,673.959,40.002
46.512,93.023,5.814,151.163,69.767,337.209,244.186,161.408,1.431.504,686.047,69.767,104.651,108.356,143.663,15.815,978.847,0,779.123,18.611
178.273,8.078,144.847,311.978,19.499,119.777,144.847,279.882,893.033,270.195,147.632,278.552,25.698,27.612,135.932,817.767,7.654,369.725,96.472
235.294,411.765,29.412,117.647,0,58.824,147.059,328.087,97.148,617.647,88.235,117.647,0,7.496,3.297,965.261,0,855.778,2.566
210.145,173.913,166.667,217.391,14.493,65.217,152.174,29.776,981.673,275.362,65.217,166.667,9.933,16.374,22.345,96.456,0,772.782,28.838
48.387,112.903,209.677,129.032,32.258,225.806,241.935,192.159,97.753,435.484,96.774,354.839,17.608,32.071,1.148,98.103,893,822.759,25.999
215.686,58.824,150.327,91.503,13.072,196.078,27.451,206.268,1.323.937,555.556,137.255,352.941,129.886,8.135,104.209,885.643,0,65.491,49.27
0.12,0.28,0.4,0.08,0,0,0.12,189.951,1.424.869,0.32,0.12,0.16,64.415,226.074,56.612,942.176,0,946.711,5.36
122.449,367.347,183.673,61.224,0,40.816,22.449,320.998,1.510.757,244.898,0,163.265,282.486,0,111.366,88.784,0,707.773,8.178
54.878,73.171,170.732,85.366,2.439,256.098,335.366,212.585,802.374,408.537,189.024,493.902,32.338,76.279,7.598,990.543,0,947.573,94.426
537.634,32.258,32.258,27.957,10.753,10.753,96.774,484.881,938.149,408.602,139.785,354.839,812,9.993,27.956,966.412,0,932.384,27.705
223.529,168.627,86.275,231.373,3.922,152.941,133.333,377.223,919.055,278.431,105.882,470.588,17.662,42.906,1.251,978.759,0,978.438,123.289
17.037,155.556,81.481,362.963,2.963,51.852,148.148,314.577,1.275.959,688.889,88.889,0.4,95.659,2.508,20.089,959.951,642,810.854,24.006
169.291,94.488,208.661,106.299,3.937,177.165,240.157,257.744,860.097,30.315,94.488,610.236,24.997,112.214,5.284,931.879,244,924.352,145.523
137.255,78.431,372.549,78.431,0,0,333.333,117.664,1.347.696,372.549,98.039,78.431,57.608,1.224,185.722,714.016,0,992.563,10.777
4.918,45.082,184.426,221.311,16.393,180.328,303.279,214.854,1.197.883,487.705,7.377,528.689,41.229,3.595,182.738,807.619,1.156,346.235,56.644
683.258,90.498,45.249,49.774,13.575,72.398,45.249,293.938,775.826,552.036,22.624,40.724,28.171,3.079,904,998.342,0,970.969,49.757
7.971,14.493,36.232,166.667,0,86.957,615.942,181.318,1.200.652,65.942,94.203,557.971,8.943,28.011,41.465,953.069,67,787.324,34.315
18.894,142.857,175.115,230.415,23.041,36.866,202.765,322.575,1.059.488,474.654,156.682,313.364,94.752,18.994,56.072,909.108,4,75.439,52.439
1.693,79.007,110.609,17.833,11.287,137.698,31.377,302.395,827.983,331.828,167.043,641.084,85.589,49.705,222.588,76.405,0,319.097,151.484
213.115,32.787,180.328,147.541,32.787,180.328,213.115,269.201,903.841,459.016,131.148,688.525,35.223,7.978,17.199,980.681,0,930.699,16.572
0,230.769,76.923,230.769,0,230.769,230.769,387.145,1.440.931,76.923,76.923,384.615,38.864,7.722,24.304,971.979,0,883.764,5.471
238.095,95.238,380.952,142.857,0,0,142.857,274.941,1.032.066,190.476,214.286,595.238,40.739,32.211,357.278,639.952,0,408.833,16.04
195.652,163.043,72.464,217.391,1.087,15.942,181.159,237.024,859.023,253.623,144.928,525.362,10.718,100.875,674,971.225,2.302,847.289,217.44
102.041,61.224,61.224,40.816,20.408,265.306,44.898,210.818,836.942,510.204,204.082,367.347,42.489,12.871,58.509,938.098,0,775.925,31.725
233.333,0.1,116.667,183.333,16.667,83.333,266.667,380.406,1.108.293,433.333,233.333,566.667,8.594,66.149,284.452,692.673,1.043,141.565,10.685
233.696,54.348,54.348,358.696,5.435,86.957,206.522,32.667,803.437,516.304,168.478,402.174,14.658,209.118,279.453,680.704,12.049,541.506,46.98
565.217,195.652,130.435,21.739,43.478,43.478,0,368.763,891.208,369.565,86.957,108.696,21.638,0,40.427,957.695,0,744.189,10.999
1.875,3.125,125,1.875,625,625,625,351.807,244.035,125,125,4.375,5.164,0,586,970.512,0,933.317,02.01
91.463,54.878,146.341,22.561,12.195,79.268,390.244,291.399,911.556,304.878,97.561,20.122,133.872,66.044,211,961.931,549,702.903,55.838
166.667,0.25,83.333,222.222,27.778,55.556,194.444,282.862,918.058,361.111,0.25,0.75,20.976,5.493,8.984,946.999,0,931.051,9.923
63.063,324.324,36.036,252.252,9.009,81.081,234.234,317.582,961.361,279.279,54.054,414.414,64.817,33.391,9.917,977.921,0,91.827,70.875
0,217.391,43.478,217.391,86.957,43.478,391.304,116.341,1.284.263,695.652,217.391,434.783,593.019,0,751.498,210.939,25.153,407.734,15.847
26.087,293.478,76.087,184.783,1.087,119.565,54.348,301.336,684.004,315.217,152.174,402.174,23.064,31.177,35.971,871.249,0,701.794,30.443
262.136,80.906,74.434,485.437,12.945,12.945,71.197,33.777,709.147,132.686,58.252,10.356,6.839,1.753,1.392,968.454,0,83.966,46.745
163.551,13.785,205.607,205.607,16.355,114.486,156.542,295.251,598.607,390.187,156.542,558.411,21.297,6.585,150.039,818.916,2.349,41.591,147.514
267.857,410.714,142.857,89.286,0,35.714,53.571,239.291,1.148.556,0.25,53.571,0.25,182.842,2.547,9.303,981.809,0,987.649,26.129
440.816,57.143,61.224,236.735,44.898,40.816,118.367,374.312,788.956,35.102,69.388,334.694,17.386,31.621,2.863,898.198,516,911.627,74.734
11.165,67.961,7.767,169.903,4.854,11.165,456.311,238.737,1.210.052,538.835,150.485,315.534,55.678,58.289,25.159,848.219,1.354,912.123,139.455
0.28,0,0.14,0.3,0.02,0.1,0.16,378.977,884.224,0.5,0.14,0.84,35.963,54.198,612.595,383.476,0,23.724,20.984
252.427,281.553,97.087,145.631,9.709,97.087,116.505,346.721,6.915,38.835,184.466,330.097,1.293,23.822,5.383,989.482,398,978.705,49.929
194.444,25.463,71.759,337.963,463,53.241,83.333,26.663,1.091.545,456.019,118.056,62.037,55.951,26.199,75.245,918.024,0,743.249,104.1
270.833,270.833,104.167,270.833,0,20.833,625,289.957,841.016,0.5,166.667,166.667,14.523,0,10.068,988.972,0,873.662,9.437
247.863,495.726,136.752,34.188,8.547,51.282,25.641,346.139,1.230.766,273.504,153.846,247.863,35.959,12.592,51.776,882.078,3.722,917.515,23.295
8.377,172.775,141.361,89.005,0,277.487,235.602,181.984,96.879,371.728,120.419,539.267,46.571,110.164,10.825,936.221,795,956.007,102.635
60.345,224.138,241.379,103.448,8.621,112.069,0.25,118.855,90.275,318.966,172.414,474.138,51.521,23.619,4.971,941.576,1.059,984.219,100.324
203.125,78.125,78.125,476.563,15.625,625,85.938,346.878,942.286,164.063,70.313,164.063,2.068,22.284,24.725,956.776,9.135,970.281,34.392
285.714,142.857,357.143,71.429,0,0,142.857,67.951,2.019.143,571.429,35.714,71.429,1.686.542,0,12.174,97.155,14.599,860.281,19.511
103.448,241.379,68.966,37.931,0,34.483,172.414,64.307,10.939.783,551.724,206.897,689.655,1.343.615,73.922,144.236,847.029,0,929.855,35.942
28.023,149.712,78.695,326.296,21.113,3.071,113.244,352.993,651.171,262.956,107.486,228.407,10.237,841,35.124,89.275,22.379,680.004,104.422
754.098,81.967,147.541,0,0,16.393,0,449.861,1.123.298,295.082,114.754,229.508,0,0,9.372,990.628,0,906.142,9.367
0.4,0.08,0.24,0,0,0.12,0.16,227.546,1.128.047,0.32,0.04,0.4,13.479,25.848,5.466,845.531,0,994.843,6.261
82.927,7.561,97.561,95.122,7.317,309.756,331.707,19.534,1.030.224,217.073,112.195,646.341,61.627,138.909,1.447,963.606,667,97.676,433.257
222.222,185.185,388.889,111.111,0,37.037,55.556,324.318,858.185,648.148,111.111,185.185,17.393,6.415,18.255,979.495,0,951.036,9.041
138.889,152.778,13.889,611.111,0,13.889,69.444,382.158,760.506,486.111,138.889,305.556,16.109,11.549,18.366,971.327,0,789.268,13.623
492.063,18.254,63.492,111.111,7.937,71.429,71.429,231.331,769.021,230.159,2.381,444.444,3.893,35.717,7.597,90.688,8.137,969.775,41.483
